Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,21651,100,730JK29,730JK29-SG,SG,0.01,
NSE,21213,100,730AS29,730AS29-SG,SG,0.01,
NSE,22142,100,72WB30,72WB30-SG,SG,0.01,
NSE,2387,100,72UP31,72UP31-SG,SG,0.01,
NSE,2659,100,72TS51,72TS51-SG,SG,0.01,
NSE,22124,100,72TN31,72TN31-SG,SG,0.01,
NSE,2584,100,72RJ46,72RJ46-SG,SG,0.01,
NSE,21996,100,72NL29,72NL29-SG,SG,0.01,
NSE,22018,100,72MZ29,72MZ29-SG,SG,0.01,
NSE,22011,100,72ML29,72ML29-SG,SG,0.01,
NSE,15971,100,72MH28,72MH28-SG,SG,0.01,
NSE,4899,100,72KL56,72KL56-SG,SG,0.01,
NSE,20017,100,72KA31,72KA31-SG,SG,0.01,
NSE,20312,100,72JK29,72JK29-SG,SG,0.01,
NSE,2391,100,72JH35,72JH35-SG,SG,0.01,
NSE,20844,100,72HP35,72HP35-SG,SG,0.01,
NSE,2386,100,72GA31,72GA31-SG,SG,0.01,
NSE,20960,100,72AS29,72AS29-SG,SG,0.01,
NSE,20574,100,72AP30,72AP30-SG,SG,0.01,
NSE,22153,100,729WB29,729WB29-SG,SG,0.01,
NSE,22099,100,729UP29,729UP29-SG,SG,0.01,
NSE,22171,100,729UK29,729UK29-SG,SG,0.01,
NSE,2690,100,729TR36,729TR36-SG,SG,0.01,
NSE,16656,100,729TN53,729TN53-SG,SG,0.01,
NSE,8684,100,729RJ32,729RJ32-SG,SG,0.01,
NSE,21998,100,729NL29,729NL29-SG,SG,0.01,
NSE,7898,100,729MZ33,729MZ33-SG,SG,0.01,
NSE,21950,100,729MP35,729MP35-SG,SG,0.01,
NSE,21980,100,729MP30,729MP30-SG,SG,0.01,
NSE,22013,100,729ML29,729ML29-SG,SG,0.01,
NSE,16655,100,729KL51,729KL51-SG,SG,0.01,
NSE,16092,100,729KL49,729KL49-SG,SG,0.01,
NSE,2656,100,729KA39,729KA39-SG,SG,0.01,
NSE,2575,100,729KA37,729KA37-SG,SG,0.01,
NSE,2566,100,729KA36,729KA36-SG,SG,0.01,
NSE,7823,100,729KA34,729KA34-SG,SG,0.01,
NSE,16220,100,729HR29,729HR29-SG,SG,0.01,
NSE,16641,100,729HP31,729HP31-SG,SG,0.01,
NSE,14973,1,729GR2033,729GR2033-GS,GS,0.01,
NSE,8683,100,729GJ32,729GJ32-SG,SG,0.01,
NSE,22224,100,729GA29A,729GA29A-SG,SG,0.01,
NSE,22217,100,729GA29,729GA29-SG,SG,0.01,
NSE,16640,100,729CG30,729CG30-SG,SG,0.01,
NSE,21642,100,729BR30,729BR30-SG,SG,0.01,
NSE,8930,100,729AP34,729AP34-SG,SG,0.01,
NSE,21643,100,729AP30,729AP30-SG,SG,0.01,
NSE,7905,100,728UP32,728UP32-SG,SG,0.01,
NSE,22098,100,728UP29,728UP29-SG,SG,0.01,
NSE,7815,100,728TS35,728TS35-SG,SG,0.01,
NSE,22155,100,728SK30,728SK30-SG,SG,0.01,
NSE,21908,100,728KL30,728KL30-SG,SG,0.01,
NSE,21646,100,728JK30,728JK30-SG,SG,0.01,
NSE,8360,100,728JH37,728JH37-SG,SG,0.01,
NSE,2688,100,728JH36,728JH36-SG,SG,0.01,
NSE,21214,100,728GJ29,728GJ29-SG,SG,0.01,
NSE,7900,100,727SK32,727SK32-SG,SG,0.01,
NSE,22064,100,727RJ30,727RJ30-SG,SG,0.01,
NSE,22034,100,727RJ29,727RJ29-SG,SG,0.01,
NSE,2683,100,727MZ33,727MZ33-SG,SG,0.01,
NSE,8576,100,727ML32,727ML32-SG,SG,0.01,
NSE,21942,100,727MH30,727MH30-SG,SG,0.01,
NSE,9344,100,727HR30,727HR30-SG,SG,0.01,
NSE,9537,1,727GS2026,727GS2026-GS,GS,0.01,
NSE,15744,100,727GJ31,727GJ31-SG,SG,0.01,
NSE,21550,100,727AS29,727AS29-SG,SG,0.01,
NSE,7897,100,727AR32,727AR32-SG,SG,0.01,
NSE,22146,100,726WB34,726WB34-SG,SG,0.01,
NSE,22082,100,726UP29,726UP29-SG,SG,0.01,
NSE,15973,100,726MH30,726MH30-SG,SG,0.01,
NSE,13593,100,726KA25,726KA25-SG,SG,0.01,
NSE,22196,100,726JH27,726JH27-SG,SG,0.01,
NSE,8575,100,726HR32,726HR32-SG,SG,0.01,
NSE,16638,100,726HP29,726HP29-SG,SG,0.01,
NSE,14051,1,726GS2033,726GS2033-GS,GS,0.01,
NSE,10722,1,726GS2032,726GS2032-GS,GS,0.01,
NSE,8027,1,726GS2029,726GS2029-GS,GS,0.01,
NSE,21032,100,726GJ29,726GJ29-SG,SG,0.01,
NSE,21034,100,726AS29,726AS29-SG,SG,0.01,
NSE,2657,100,725WB41,725WB41-SG,SG,0.01,
NSE,7907,100,725UK32,725UK32-SG,SG,0.01,
NSE,2581,100,725TS41,725TS41-SG,SG,0.01,
NSE,22210,100,725TS28,725TS28-SG,SG,0.01,
NSE,8357,100,725TN32,725TN32-SG,SG,0.01,
NSE,22127,100,725TN27,725TN27-SG,SG,0.01,
NSE,21721,100,725PN25,725PN25-SG,SG,0.01,
NSE,8359,100,725MZ34,725MZ34-SG,SG,0.01,
NSE,8355,100,725HR32,725HR32-SG,SG,0.01,
NSE,16733,1,725GS2063,725GS2063-GS,GS,0.01,
NSE,20151,1,725GR2028,725GR2028-GS,GS,0.01,
NSE,8354,100,725GJ32,725GJ32-SG,SG,0.01,
NSE,7856,100,724UP32,724UP32-SG,SG,0.01,
NSE,5045,100,724TS51,724TS51-SG,SG,0.01,
NSE,5091,100,724TN51,724TN51-SG,SG,0.01,
NSE,7904,100,724TN32,724TN32-SG,SG,0.01,
NSE,8493,100,724SK32,724SK32-SG,SG,0.01,
NSE,2560,100,724RJ36,724RJ36-SG,SG,0.01,
NSE,8574,100,724RJ32B,724RJ32B-SG,SG,0.01,
NSE,8136,100,724RJ32A,724RJ32A-SG,SG,0.01,
NSE,7899,100,724RJ32,724RJ32-SG,SG,0.01,
NSE,2693,100,724KA38,724KA38-SG,SG,0.01,
NSE,2691,100,724KA37,724KA37-SG,SG,0.01,
NSE,2563,100,724JK36,724JK36-SG,SG,0.01,
NSE,20519,100,724HR29,724HR29-SG,SG,0.01,
NSE,20448,1,724GR2033,724GR2033-GS,GS,0.01,
NSE,21169,100,724GJ29,724GJ29-SG,SG,0.01,
NSE,7870,100,724BR32,724BR32-SG,SG,0.01,
NSE,2389,100,724AS31,724AS31-SG,SG,0.01,
NSE,20917,100,724AS30,724AS30-SG,SG,0.01,
NSE,7711,100,724AP38,724AP38-SG,SG,0.01,
NSE,21645,100,724AP35,724AP35-SG,SG,0.01,
NSE,21644,100,724AP33,724AP33-SG,SG,0.01,
NSE,2414,100,723WB41,723WB41-SG,SG,0.01,
NSE,7857,100,723WB32,723WB32-SG,SG,0.01,
NSE,22147,100,723WB30,723WB30-SG,SG,0.01,
NSE,8573,100,723TN32,723TN32-SG,SG,0.01,
NSE,2557,100,723PN31,723PN31-SG,SG,0.01,
NSE,7855,100,723MN32,723MN32-SG,SG,0.01,
NSE,21710,100,723KA28,723KA28-SG,SG,0.01,
NSE,7871,100,723GA32,723GA32-SG,SG,0.01,
NSE,22089,100,722UP30,722UP30-SG,SG,0.01,
NSE,2413,100,722RJ41,722RJ41-SG,SG,0.01,
NSE,8492,100,722RJ32,722RJ32-SG,SG,0.01,
NSE,21893,100,722PN32,722PN32-SG,SG,0.01,
NSE,2578,100,722KA38A,722KA38A-SG,SG,0.01,
NSE,2398,100,722KA38,722KA38-SG,SG,0.01,
NSE,7707,100,722KA35,722KA35-SG,SG,0.01,
NSE,16781,100,722GJ28,722GJ28-SG,SG,0.01,
NSE,20916,100,722GA29,722GA29-SG,SG,0.01,
NSE,20850,100,722AS30,722AS30-SG,SG,0.01,
NSE,20915,100,722AS29,722AS29-SG,SG,0.01,
NSE,7715,100,722AP42,722AP42-SG,SG,0.01,
NSE,2395,100,722AP37,722AP37-SG,SG,0.01,
NSE,22032,100,722AP31A,722AP31A-SG,SG,0.01,
NSE,22215,100,722AP31,722AP31-SG,SG,0.01,
NSE,22030,100,722AP30,722AP30-SG,SG,0.01,
NSE,22031,100,722AP28,722AP28-SG,SG,0.01,
NSE,22139,100,721TR29,721TR29-SG,SG,0.01,
NSE,8013,100,721RJ32,721RJ32-SG,SG,0.01,
NSE,22024,100,721PY28,721PY28-SG,SG,0.01,
NSE,21977,100,721MP34,721MP34-SG,SG,0.01,
NSE,8012,100,721KA32,721KA32-SG,SG,0.01,
NSE,20575,100,721AP31,721AP31-SG,SG,0.01,
NSE,22015,100,720MZ30,720MZ30-SG,SG,0.01,
NSE,22010,100,720ML30,720ML30-SG,SG,0.01,
NSE,20358,100,720AS30,720AS30-SG,SG,0.01,
NSE,20518,100,720AR30,720AR30-SG,SG,0.01,
NSE,22151,100,71WB30,71WB30-SG,SG,0.01,
NSE,8292,100,71TN32,71TN32-SG,SG,0.01,
NSE,5232,100,71MH36,71MH36-SG,SG,0.01,
NSE,313,100,71MH32,71MH32-SG,SG,0.01,
NSE,7693,100,71KA32,71KA32-SG,SG,0.01,
NSE,5342,100,71JK33A,71JK33A-SG,SG,0.01,
NSE,4894,100,71JK33,71JK33-SG,SG,0.01,
NSE,20018,100,71JK30,71JK30-SG,SG,0.01,
NSE,469,100,71AP37,71AP37-SG,SG,0.01,
NSE,2762,100,719WB36,719WB36-SG,SG,0.01,
NSE,22148,100,719WB29,719WB29-SG,SG,0.01,
NSE,2552,100,719UP31,719UP31-SG,SG,0.01,
NSE,22092,100,719UP29,719UP29-SG,SG,0.01,
NSE,8337,100,719TN42,719TN42-SG,SG,0.01,
NSE,22110,100,719TN35,719TN35-SG,SG,0.01,
NSE,8491,100,719TN32,719TN32-SG,SG,0.01,
NSE,22125,100,719TN30,719TN30-SG,SG,0.01,
NSE,2384,100,719SK31,719SK31-SG,SG,0.01,
NSE,7714,100,719PN37,719PN37-SG,SG,0.01,
NSE,21967,100,719MP40,719MP40-SG,SG,0.01,
NSE,4895,100,719ML41,719ML41-SG,SG,0.01,
NSE,5479,100,719KL51,719KL51-SG,SG,0.01,
NSE,2771,100,719KA40,719KA40-SG,SG,0.01,
NSE,2768,100,719KA39,719KA39-SG,SG,0.01,
NSE,20959,100,719JK29,719JK29-SG,SG,0.01,
NSE,18474,1,719GS2060,719GS2060-GS,GS,0.01,
NSE,5005,100,719AP38,719AP38-SG,SG,0.01,
NSE,20147,100,719AP34,719AP34-SG,SG,0.01,
NSE,22144,100,718WB35,718WB35-SG,SG,0.01,
NSE,22221,100,718UP30A,718UP30A-SG,SG,0.01,
NSE,22213,100,718UP30,718UP30-SG,SG,0.01,
NSE,4900,100,718TS51,718TS51-SG,SG,0.01,
NSE,7690,100,718TS33,718TS33-SG,SG,0.01,
NSE,2681,100,718SK31,718SK31-SG,SG,0.01,
NSE,22072,100,718RJ30,718RJ30-SG,SG,0.01,
NSE,22060,100,718RJ29,718RJ29-SG,SG,0.01,
NSE,21972,100,718MP30,718MP30-SG,SG,0.01,
NSE,2679,100,718MN31,718MN31-SG,SG,0.01,
NSE,8934,100,718MH30,718MH30-SG,SG,0.01,
NSE,21912,100,718KL29,718KL29-SG,SG,0.01,
NSE,7694,100,718KA33,718KA33-SG,SG,0.01,
NSE,2407,100,718HR41,718HR41-SG,SG,0.01,
NSE,20108,100,718HP32,718HP32-SG,SG,0.01,
NSE,17398,1,718GS2037,718GS2037-GS,GS,0.01,
NSE,18025,1,718GS2033,718GS2033-GS,GS,0.01,
NSE,20696,100,718GJ30,718GJ30-SG,SG,0.01,
NSE,16651,100,718GJ28,718GJ28-SG,SG,0.01,
NSE,22163,100,718CG30,718CG30-SG,SG,0.01,
NSE,22161,100,718CG27,718CG27-SG,SG,0.01,
NSE,20109,100,718BR30,718BR30-SG,SG,0.01,
NSE,20146,100,718AS30,718AS30-SG,SG,0.01,
NSE,20311,100,718AS29,718AS29-SG,SG,0.01,
NSE,7713,100,718AP40,718AP40-SG,SG,0.01,
NSE,20020,100,718AP33,718AP33-SG,SG,0.01,
NSE,20309,100,718AP28,718AP28-SG,SG,0.01,
NSE,8332,100,717WB32,717WB32-SG,SG,0.01,
NSE,2676,100,717UP31,717UP31-SG,SG,0.01,
NSE,22167,100,717UK29,717UK29-SG,SG,0.01,
NSE,5090,100,717TS41,717TS41-SG,SG,0.01,
NSE,22140,100,717TR30,717TR30-SG,SG,0.01,
NSE,8681,100,717TN30,717TN30-SG,SG,0.01,
NSE,22123,100,717TN29,717TN29-SG,SG,0.01,
NSE,8331,100,717RJ32,717RJ32-SG,SG,0.01,
NSE,22044,100,717RJ30,717RJ30-SG,SG,0.01,
NSE,22220,100,717PN30A,717PN30A-SG,SG,0.01,
NSE,22212,100,717PN30,717PN30-SG,SG,0.01,
NSE,21973,100,717MP35,717MP35-SG,SG,0.01,
NSE,21976,100,717MP29,717MP29-SG,SG,0.01,
NSE,2551,100,717ML31,717ML31-SG,SG,0.01,
NSE,8329,100,717KL32,717KL32-SG,SG,0.01,
NSE,20918,100,717KA30,717KA30-SG,SG,0.01,
NSE,20573,100,717KA29,717KA29-SG,SG,0.01,
NSE,20849,100,717HR30,717HR30-SG,SG,0.01,
NSE,20310,100,717HR29,717HR29-SG,SG,0.01,
NSE,20846,100,717HP30,717HP30-SG,SG,0.01,
NSE,15050,1,717GS2030,717GS2030-GS,GS,0.01,
NSE,7208,1,717GS2028,717GS2028-GS,GS,0.01,
NSE,22222,100,717GJ30A,717GJ30A-SG,SG,0.01,
NSE,22214,100,717GJ30,717GJ30-SG,SG,0.01,
NSE,22160,100,717CG30,717CG30-SG,SG,0.01,
NSE,8327,100,717BR32,717BR32-SG,SG,0.01,
NSE,22223,100,717BR30A,717BR30A-SG,SG,0.01,
NSE,22216,100,717BR30,717BR30-SG,SG,0.01,
NSE,2548,100,717AS31,717AS31-SG,SG,0.01,
NSE,2759,100,716UP31,716UP31-SG,SG,0.01,
NSE,22090,100,716UP29,716UP29-SG,SG,0.01,
NSE,2756,100,716ML31,716ML31-SG,SG,0.01,
NSE,21914,100,716KL30,716KL30-SG,SG,0.01,
NSE,8190,100,716KA36,716KA36-SG,SG,0.01,
NSE,20845,100,716KA30,716KA30-SG,SG,0.01,
NSE,15966,100,716HR27,716HR27-SG,SG,0.01,
NSE,18561,1,716GS2050,716GS2050-GS,GS,0.01,
NSE,2746,100,716GA31,716GA31-SG,SG,0.01,
NSE,22150,100,715WB35,715WB35-SG,SG,0.01,
NSE,7821,100,715UP32,715UP32-SG,SG,0.01,
NSE,22120,100,715TN27,715TN27-SG,SG,0.01,
NSE,2744,100,715RJ31A,715RJ31A-SG,SG,0.01,
NSE,2545,100,715RJ31,715RJ31-SG,SG,0.01,
NSE,22054,100,715RJ30,715RJ30-SG,SG,0.01,
NSE,457,100,715JK32,715JK32-SG,SG,0.01,
NSE,9333,100,715HR28,715HR28-SG,SG,0.01,
NSE,8326,100,715GA32,715GA32-SG,SG,0.01,
NSE,20546,100,715GA30,715GA30-SG,SG,0.01,
NSE,5004,100,715AP37,715AP37-SG,SG,0.01,
NSE,20919,100,715AP36,715AP36-SG,SG,0.01,
NSE,20773,100,715AP32,715AP32-SG,SG,0.01,
NSE,20772,100,715AP31,715AP31-SG,SG,0.01,
NSE,7710,100,714WB32,714WB32-SG,SG,0.01,
NSE,22095,100,714UP30,714UP30-SG,SG,0.01,
NSE,5237,100,714TS41,714TS41-SG,SG,0.01,
NSE,7538,100,714TS33,714TS33-SG,SG,0.01,
NSE,8325,100,714TN32,714TN32-SG,SG,0.01,
NSE,22154,100,714SK30,714SK30-SG,SG,0.01,
NSE,7819,100,714RJ32,714RJ32-SG,SG,0.01,
NSE,22074,100,714RJ30,714RJ30-SG,SG,0.01,
NSE,7544,100,714PN36,714PN36-SG,SG,0.01,
NSE,7708,100,714PN32,714PN32-SG,SG,0.01,
NSE,21941,100,714MH29,714MH29-SG,SG,0.01,
NSE,7541,100,714KL35,714KL35-SG,SG,0.01,
NSE,7813,100,714KA32,714KA32-SG,SG,0.01,
NSE,22225,100,714KA29A,714KA29A-SG,SG,0.01,
NSE,22218,100,714KA29,714KA29-SG,SG,0.01,
NSE,7543,100,714JK36,714JK36-SG,SG,0.01,
NSE,2743,100,714HR31,714HR31-SG,SG,0.01,
NSE,7536,100,714HP33,714HP33-SG,SG,0.01,
NSE,20667,100,714GA30,714GA30-SG,SG,0.01,
NSE,20016,100,714BR30,714BR30-SG,SG,0.01,
NSE,7550,100,714AP41B,714AP41B-SG,SG,0.01,
NSE,6115,100,714AP41A,714AP41A-SG,SG,0.01,
NSE,5236,100,714AP41,714AP41-SG,SG,0.01,
NSE,7549,100,714AP40,714AP40-SG,SG,0.01,
NSE,5234,100,714AP37,714AP37-SG,SG,0.01,
NSE,5044,100,714AP36,714AP36-SG,SG,0.01,
NSE,7540,100,714AP35,714AP35-SG,SG,0.01,
NSE,20019,100,714AP34,714AP34-SG,SG,0.01,
NSE,8299,100,713TS37,713TS37-SG,SG,0.01,
NSE,8333,100,713TS34,713TS34-SG,SG,0.01,
NSE,8198,100,713TN47,713TN47-SG,SG,0.01,
NSE,8570,100,713TN30,713TN30-SG,SG,0.01,
NSE,4869,100,713RJ41,713RJ41-SG,SG,0.01,
NSE,2673,100,713RJ31,713RJ31-SG,SG,0.01,
NSE,8680,100,713RJ29,713RJ29-SG,SG,0.01,
NSE,4897,100,713KL46,713KL46-SG,SG,0.01,
NSE,8302,100,713KA39,713KA39-SG,SG,0.01,
NSE,8301,100,713KA38,713KA38-SG,SG,0.01,
NSE,8192,100,713JK34,713JK34-SG,SG,0.01,
NSE,8336,100,713HR42,713HR42-SG,SG,0.01,
NSE,7692,100,713HR32,713HR32-SG,SG,0.01,
NSE,8298,100,713BR32,713BR32-SG,SG,0.01,
NSE,8194,100,713AP41,713AP41-SG,SG,0.01,
NSE,8193,100,713AP40,713AP40-SG,SG,0.01,
NSE,8335,100,713AP39,713AP39-SG,SG,0.01,
NSE,6112,100,713AP36A,713AP36A-SG,SG,0.01,
NSE,4766,100,713AP36,713AP36-SG,SG,0.01,
NSE,5542,100,712WB51,712WB51-SG,SG,0.01,
NSE,7548,100,712WB36,712WB36-SG,SG,0.01,
NSE,7709,100,712UP32,712UP32-SG,SG,0.01,
NSE,8352,100,712TN30,712TN30-SG,SG,0.01,
NSE,8197,100,712PN37,712PN37-SG,SG,0.01,
NSE,5003,100,712MZ34,712MZ34-SG,SG,0.01,
NSE,21966,100,712MP35,712MP35-SG,SG,0.01,
NSE,8196,100,712KA37,712KA37-SG,SG,0.01,
NSE,7539,100,712KA34,712KA34-SG,SG,0.01,
NSE,8334,100,712JK37,712JK37-SG,SG,0.01,
NSE,20775,100,712HR40,712HR40-SG,SG,0.01,
NSE,8324,100,712GJ32,712GJ32-SG,SG,0.01,
NSE,8295,100,712AS32A,712AS32A-SG,SG,0.01,
NSE,7691,100,712AS32,712AS32-SG,SG,0.01,
NSE,4789,100,712AP37,712AP37-SG,SG,0.01,
NSE,5041,100,712AP35,712AP35-SG,SG,0.01,
NSE,22169,100,711UK30,711UK30-SG,SG,0.01,
NSE,22020,100,711MZ30,711MZ30-SG,SG,0.01,
NSE,21963,100,711MP30,711MP30-SG,SG,0.01,
NSE,8935,100,711MH29,711MH29-SG,SG,0.01,
NSE,20040,100,711HP30,711HP30-SG,SG,0.01,
NSE,20041,100,711HP28,711HP28-SG,SG,0.01,
NSE,2721,100,711GJ31,711GJ31-SG,SG,0.01,
NSE,22157,100,711CG30,711CG30-SG,SG,0.01,
NSE,20100,100,711AS30,711AS30-SG,SG,0.01,
NSE,22083,100,710UP30,710UP30-SG,SG,0.01,
NSE,22164,100,710UK30,710UK30-SG,SG,0.01,
NSE,9047,1,710GS2029,710GS2029-GS,GS,0.01,
NSE,14971,1,710GR2028,710GR2028-GS,GS,0.01,
NSE,20099,100,710GJ30,710GJ30-SG,SG,0.01,
NSE,6482,100,70WB31A,70WB31A-SG,SG,0.01,
NSE,5231,100,70WB31,70WB31-SG,SG,0.01,
NSE,22088,100,70UP30,70UP30-SG,SG,0.01,
NSE,5040,100,70UK31,70UK31-SG,SG,0.01,
NSE,2227,100,70TS51,70TS51-SG,SG,0.01,
NSE,5568,100,70TS36,70TS36-SG,SG,0.01,
NSE,5336,100,70TN31,70TN31-SG,SG,0.01,
NSE,5036,100,70RJ31,70RJ31-SG,SG,0.01,
NSE,7316,100,70NL31A,70NL31A-SG,SG,0.01,
NSE,6103,100,70NL31,70NL31-SG,SG,0.01,
NSE,5559,100,70MZ34,70MZ34-SG,SG,0.01,
NSE,5034,100,70MP31,70MP31-SG,SG,0.01,
NSE,7530,100,70MN31B,70MN31B-SG,SG,0.01,
NSE,6101,100,70MN31A,70MN31A-SG,SG,0.01,
NSE,4885,100,70MN31,70MN31-SG,SG,0.01,
NSE,21944,100,70MH28,70MH28-SG,SG,0.01,
NSE,7307,100,70JK33,70JK33-SG,SG,0.01,
NSE,5983,100,70JH33,70JH33-SG,SG,0.01,
NSE,7513,100,70GA31A,70GA31A-SG,SG,0.01,
NSE,6483,100,70GA31,70GA31-SG,SG,0.01,
NSE,6564,100,70AP39B,70AP39B-SG,SG,0.01,
NSE,5567,100,70AP39A,70AP39A-SG,SG,0.01,
NSE,318,100,70AP39,70AP39-SG,SG,0.01,
NSE,6563,100,70AP38A,70AP38A-SG,SG,0.01,
NSE,3758,100,70AP38,70AP38-SG,SG,0.01,
NSE,472,100,709WB40,709WB40-SG,SG,0.01,
NSE,22096,100,709UP30,709UP30-SG,SG,0.01,
NSE,5998,100,709TS40,709TS40-SG,SG,0.01,
NSE,5343,100,709TS34,709TS34-SG,SG,0.01,
NSE,8489,100,709TN30,709TN30-SG,SG,0.01,
NSE,8191,100,709RJ32,709RJ32-SG,SG,0.01,
NSE,21991,100,709MP30,709MP30-SG,SG,0.01,
NSE,4748,100,709KL36,709KL36-SG,SG,0.01,
NSE,20313,100,709KA30,709KA30-SG,SG,0.01,
NSE,8569,100,709HR29,709HR29-SG,SG,0.01,
NSE,8289,100,709GJ32,709GJ32-SG,SG,0.01,
NSE,8187,100,709AS32,709AS32-SG,SG,0.01,
NSE,5968,100,709AP39,709AP39-SG,SG,0.01,
NSE,6361,100,708WB41,708WB41-SG,SG,0.01,
NSE,2264,100,708UP31,708UP31-SG,SG,0.01,
NSE,6488,100,708TS42,708TS42-SG,SG,0.01,
NSE,22035,100,708RJ30,708RJ30-SG,SG,0.01,
NSE,22025,100,708PY26,708PY26-SG,SG,0.01,
NSE,8351,100,708MP29,708MP29-SG,SG,0.01,
NSE,2383,100,708MH31,708MH31-SG,SG,0.01,
NSE,6212,100,708KA34A,708KA34A-SG,SG,0.01,
NSE,468,100,708KA34,708KA34-SG,SG,0.01,
NSE,20797,100,708KA31,708KA31-SG,SG,0.01,
NSE,5544,100,708JK36,708JK36-SG,SG,0.01,
NSE,2671,100,708GJ31,708GJ31-SG,SG,0.01,
NSE,22159,100,708CG30,708CG30-SG,SG,0.01,
NSE,2380,100,708CG29,708CG29-SG,SG,0.01,
NSE,6487,100,708AP40,708AP40-SG,SG,0.01,
NSE,6485,100,708AP35,708AP35-SG,SG,0.01,
NSE,7318,100,707TN38,707TN38-SG,SG,0.01,
NSE,3763,100,707RJ46,707RJ46-SG,SG,0.01,
NSE,460,100,707MP32,707MP32-SG,SG,0.01,
NSE,20796,100,707JK30,707JK30-SG,SG,0.01,
NSE,4784,100,707HR37,707HR37-SG,SG,0.01,
NSE,2381,100,707GJ31,707GJ31-SG,SG,0.01,
NSE,2266,100,707AS31,707AS31-SG,SG,0.01,
NSE,4782,100,706WB36,706WB36-SG,SG,0.01,
NSE,22166,100,706UK30,706UK30-SG,SG,0.01,
NSE,4792,100,706TS41,706TS41-SG,SG,0.01,
NSE,5992,100,706MZ34,706MZ34-SG,SG,0.01,
NSE,4793,100,706KL41,706KL41-SG,SG,0.01,
NSE,5545,100,706KL39,706KL39-SG,SG,0.01,
NSE,4790,100,706KL38,706KL38-SG,SG,0.01,
NSE,6484,100,706JK33,706JK33-SG,SG,0.01,
NSE,7184,1,706GS2046,706GS2046-GS,GS,0.01,
NSE,14970,1,706GS2028,706GS2028-GS,GS,0.01,
NSE,8189,100,706GJ32,706GJ32-SG,SG,0.01,
NSE,2740,100,706CG29,706CG29-SG,SG,0.01,
NSE,20737,100,706AP30,706AP30-SG,SG,0.01,
NSE,7319,100,705WB36A,705WB36A-SG,SG,0.01,
NSE,6001,100,705WB36,705WB36-SG,SG,0.01,
NSE,2265,100,705WB31,705WB31-SG,SG,0.01,
NSE,22143,100,705WB30,705WB30-SG,SG,0.01,
NSE,7535,100,705UK31,705UK31-SG,SG,0.01,
NSE,3725,100,705TS41,705TS41-SG,SG,0.01,
NSE,5526,100,705TS35,705TS35-SG,SG,0.01,
NSE,22119,100,705TN26,705TN26-SG,SG,0.01,
NSE,3716,100,705RJ41,705RJ41-SG,SG,0.01,
NSE,2245,100,705RJ31,705RJ31-SG,SG,0.01,
NSE,2135,100,705PN31,705PN31-SG,SG,0.01,
NSE,2242,100,705NL31,705NL31-SG,SG,0.01,
NSE,21994,100,705NL30,705NL30-SG,SG,0.01,
NSE,316,100,705MZ35,705MZ35-SG,SG,0.01,
NSE,8130,100,705MZ29,705MZ29-SG,SG,0.01,
NSE,21920,100,705MN30,705MN30-SG,SG,0.01,
NSE,466,100,705MH32,705MH32-SG,SG,0.01,
NSE,5991,100,705KL36,705KL36-SG,SG,0.01,
NSE,21899,100,705KL30,705KL30-SG,SG,0.01,
NSE,22198,100,705JH30,705JH30-SG,SG,0.01,
NSE,321,100,705HR40,705HR40-SG,SG,0.01,
NSE,2233,100,705HP35,705HP35-SG,SG,0.01,
NSE,20774,100,705AS30,705AS30-SG,SG,0.01,
NSE,5527,100,705AP35,705AP35-SG,SG,0.01,
NSE,21237,100,705AP31,705AP31-SG,SG,0.01,
NSE,315,100,704WB35,704WB35-SG,SG,0.01,
NSE,7534,100,704UP31,704UP31-SG,SG,0.01,
NSE,22085,100,704UP30,704UP30-SG,SG,0.01,
NSE,22170,100,704UK30,704UK30-SG,SG,0.01,
NSE,3767,100,704TS51,704TS51-SG,SG,0.01,
NSE,7315,100,704TS32,704TS32-SG,SG,0.01,
NSE,8134,100,704TN30A,704TN30A-SG,SG,0.01,
NSE,7812,100,704TN30,704TN30-SG,SG,0.01,
NSE,4780,100,704RJ36,704RJ36-SG,SG,0.01,
NSE,22048,100,704RJ30,704RJ30-SG,SG,0.01,
NSE,2143,100,704MZ33,704MZ33-SG,SG,0.01,
NSE,22019,100,704MZ30,704MZ30-SG,SG,0.01,
NSE,21965,100,704MP30,704MP30-SG,SG,0.01,
NSE,22012,100,704ML30,704ML30-SG,SG,0.01,
NSE,2542,100,704MH29,704MH29-SG,SG,0.01,
NSE,5539,100,704KL34,704KL34-SG,SG,0.01,
NSE,3697,100,704JK36,704JK36-SG,SG,0.01,
NSE,20359,100,704GJ30,704GJ30-SG,SG,0.01,
NSE,3692,100,704AP41,704AP41-SG,SG,0.01,
NSE,3689,100,704AP40,704AP40-SG,SG,0.01,
NSE,5967,100,704AP34,704AP34-SG,SG,0.01,
NSE,22087,100,703UP30,703UP30-SG,SG,0.01,
NSE,4556,100,703TS51,703TS51-SG,SG,0.01,
NSE,3722,100,703TN51,703TN51-SG,SG,0.01,
NSE,3719,100,703TN46,703TN46-SG,SG,0.01,
NSE,8321,100,703TN30,703TN30-SG,SG,0.01,
NSE,2248,100,703RJ36,703RJ36-SG,SG,0.01,
NSE,7531,100,703RJ31,703RJ31-SG,SG,0.01,
NSE,22076,100,703RJ30,703RJ30-SG,SG,0.01,
